year,rhum_P1000,rhum_P300,rhum_P500,rhum_P850,shum_P1000,shum_P300,shum_P500,shum_P850,temp_P1000,temp_P300,temp_P500,temp_P850,uwnd_P1000,uwnd_P300,uwnd_P500,uwnd_P850,vvel_P1000,vvel_P300,vvel_P500,vvel_P850,vwnd_P1000,vwnd_P300,vwnd_P500,vwnd_P850,zpt_P1000,zpt_P300,zpt_P500,zpt_P850,hwds
1967,56.46421610569715,37.019907103423535,28.692441633688155,64.02010739692653,0.014038067994865,0.0001937997420356,0.0011153652700899,0.0099678637392053,29.35122218890557,-33.88805894302846,-7.934287443778088,18.466395505997024,0.4326168558608846,23.01700831874138,15.366856214619563,4.582223664047226,-0.0276007337767166,-0.0118566273342493,-0.001234248412976,-0.1005596335612218,1.4514017927481708,-0.0788334475161169,-2.9889453900447567,2.2099740295608323,415.73595953021743,93788.46944902548,56783.99425,14351.674377248875,6
1968,50.108695631559215,36.585943302811096,26.38135106549475,64.95835319940029,0.0137625331726386,0.0001919673733242,0.0010747228837537,0.0107076070259745,30.96499243628188,-33.80285096326835,-7.630973478260848,19.24219566716644,0.67061537229003,22.87757034377061,15.182179342661168,4.009459133578036,-0.0283483797760002,-0.0612099703464542,-0.0043229674861195,-0.1161608152146439,2.0746510175679163,0.7860634798613193,-2.362899640218441,2.7007010218013794,388.1062088022751,93923.85784107946,56871.33429010495,14390.299803598202,7
1969,52.90039988943028,30.3199140046102,24.34529121750749,64.55893468478261,0.0148694742656671,0.0001694870946476,0.0010683834548279,0.010746345865892,31.16065245502251,-33.513055423538205,-7.341761967766095,19.518129940030008,0.7208362442066342,23.01239555447901,12.567937093730883,3.9815212063369936,-0.0264932912563429,0.00212645030897,0.0608337994219066,-0.0107510487162781,2.0904355997610566,3.602721881914168,-0.6493585460016866,2.797256998817729,473.21423879680657,94124.76977136431,57054.57677211395,14484.359666229386,0
1970,48.05090870877061,30.310303734107944,26.548484751454275,67.42834135532235,0.0138823224494002,0.0001990892826401,0.0011465445970146,0.0111571750925787,31.6801014130435,-32.08980917166415,-6.817240963268342,19.351230247376336,0.9804523409807344,25.217909119955024,14.104032903162445,4.141940129702586,-0.0280329955948995,0.0057369089846317,0.0794203756432758,-0.1163804403302002,1.9058279645345764,2.8305034763369563,-1.4411371815136245,2.67124890949614,419.48566728841,94225.91782608697,57006.40376949026,14441.03651667916,10
1971,57.27590469940029,35.173327214246626,31.44858306866567,67.40680977387557,0.0141826261552848,0.0002143108105672,0.0013294578400967,0.0104399936329985,29.15342858320842,-32.49380483133431,-7.9165465929535,18.152627477511267,0.28098555564494,18.744124757305094,10.453336933259182,2.857102162459183,-0.0245518123088601,-0.0732554882450607,-0.0474965443847863,-0.0394113121693215,1.0710216904931409,5.494042368710157,0.518470614801087,2.382681170443778,484.3382946682534,93953.83726011994,56835.34318290854,14411.046904235383,0
1972,46.48599288568216,26.990521139246628,19.66798881874063,65.82986094377812,0.0135940761796101,0.0001394668092168,0.0008247944072814,0.0112258886879685,31.99697327211397,-34.25945783733131,-7.353864314092931,19.712339527736155,0.96821956784509,20.952511271205022,13.761508943601948,4.94435719111132,-0.0289568036241547,0.0287621922865254,0.067435863898015,-0.1851665487741604,2.394054560114842,-1.1336792963667166,-3.534754593713201,3.2748038885094832,380.046322213437,93956.20950149924,56967.6943631934,14419.797195652172,22
1973,54.12950685082458,28.98705055577211,26.105564213193404,69.76565495202398,0.0144046861011994,0.0001868673607721,0.0011868665270712,0.0117260857118403,30.6240771064468,-32.02143768365815,-6.543929152923516,19.51817739130437,0.6625030503951649,23.42828158006559,13.786515601245126,4.693808237773876,-0.017631518967835,-0.0684277168739018,-0.0494483627602436,-0.1037638557998913,1.4814610735564469,3.0503990144904423,-1.9592054098755995,3.3006005169820463,385.1753661874588,94258.85025112444,57036.77571251874,14387.70733152174,20
1974,55.637258942278855,28.21226709992504,26.859922972226386,69.55436275374812,0.0148592440107946,0.0001757213301686,0.0012060267988553,0.0112343229583583,30.427792271364343,-33.14508656671662,-7.427374021739109,18.96149127436284,0.6436673157463644,19.98624760336582,11.421669024954744,3.919356476762684,-0.0257662854847377,-0.0076743216299625,0.0452319961718365,-0.1102986013572054,1.6948531923671517,-1.4578372250697411,-3.614167487746701,2.665888366666342,339.154415671994,93934.89098013492,56868.391979385306,14322.137904235382,0
1975,45.057151470764616,22.548193909632683,21.95030579651049,66.75007325625937,0.0133127790735007,0.0001410771015243,0.0009485776251158,0.0113613093228785,32.20370882308848,-32.37227765367314,-7.092777230134909,19.718883373313368,1.1581741444835794,25.29112266486769,14.660131443294716,4.53604368951949,-0.0239850120010217,0.0060858682888643,0.0590604073770303,-0.1489858069798538,1.9225110026331336,1.888591965210195,-2.0505141527932533,3.283995460747039,313.98355036239883,94099.96475637182,56942.79684782609,14358.669657046476,23
1976,46.93948541754123,27.08807219688905,26.377647898350823,63.69562080697151,0.0131929069126686,0.0001475939736182,0.0010885792204846,0.0105199583306971,31.61321860569717,-33.11557806596699,-7.462220333583186,19.4509562106447,1.431666755873351,21.13668763935907,14.11400864497189,5.051411253687219,-0.0251666344959141,0.0364023842704385,0.0773400747240723,-0.1412938705884745,1.8200148549017687,0.9573852555389804,-2.5242062430784484,2.678444765808246,318.4816667895727,93925.36808470765,56844.953013868064,14333.515686094452,13
