year,rhum_P1000,rhum_P300,rhum_P500,rhum_P850,shum_P1000,shum_P300,shum_P500,shum_P850,temp_P1000,temp_P300,temp_P500,temp_P850,uwnd_P1000,uwnd_P300,uwnd_P500,uwnd_P850,vvel_P1000,vvel_P300,vvel_P500,vvel_P850,vwnd_P1000,vwnd_P300,vwnd_P500,vwnd_P850,zpt_P1000,zpt_P300,zpt_P500,zpt_P850,hwds
1970,58.20403073852657,34.12659656479469,29.103613455591788,69.31687874939614,0.0145627662949879,0.0002151373218907,0.0012548926758556,0.0108491186057971,29.07659336956524,-32.52695617149756,-7.144947276570027,18.337302922705337,0.3175384787412439,26.70901194772947,15.0588176044686,4.443474421332126,-0.0801455756473882,-0.0161394946101304,0.0373968319108876,-0.0248503998720691,0.5514901389361715,3.12279479765314,-0.4747205706269324,3.447098146531401,480.5762730410658,94078.2206642512,56916.87330555556,14410.907435386473,0
1971,58.38612869444445,39.51533277522947,34.49907454610507,67.78902180827295,0.013685683717814,0.0002362624711196,0.0014192549934184,0.0101314140571859,28.258365362318862,-32.65710303743959,-8.195726177536208,17.748578786231906,0.7010850768980676,19.156569015911835,10.509685954537138,3.433950950877295,-0.0822374522072747,-0.0164838989637077,0.007559241114265,0.1025481187993218,0.146141642070791,6.260181690962017,1.595797555012059,2.418682759552838,510.7781108839856,93867.06311594204,56783.94496014493,14400.885341787438,0
1972,60.28780903381642,28.49961280326993,21.806248872536237,72.92645616968599,0.0147447403982487,0.0001544281982653,0.0009452705585241,0.0114281410632246,28.71471715579712,-34.45262425724636,-7.479387530193216,18.23041701690824,0.3938288667179951,21.6872564534221,14.55250032634662,5.3353923821191245,-0.0721173954178502,0.0186117041496799,-0.009162423605012,-0.0656244063299843,0.6697921191848852,-0.7282468074102053,-2.4412558553059784,4.461997740715761,463.1863535657971,93822.66600241546,56859.35538164251,14384.489677536232,0
1973,61.859772533816425,31.43455837483696,31.30241228356884,70.62870615926933,0.0146672453173913,0.0002088958026214,0.0014229556158049,0.0113021420384782,28.53011451690824,-32.21987947463766,-6.837255899758431,18.67249035024157,0.6167333118474033,24.72810579210145,14.445248940549517,4.953491288001811,-0.0681930429087186,-0.0440838451124728,-0.0495609210116123,0.009420635038285,0.3314837768040664,3.696014594800725,-0.761983379873544,3.805176135426872,438.469570466244,94114.95349637682,56937.380701690825,14361.915362922704,3
1974,62.8604594178744,30.351660049033818,30.37297589583333,74.61184499879228,0.0149366563512681,0.0001822309405338,0.0013532828526002,0.0113275444932367,28.21126057367152,-33.46686658212558,-7.480104933574856,17.902947336956544,0.1594932829601449,20.699659216890097,12.089678926662016,3.944259933420109,-0.0717015519635609,-0.0103809763720531,0.0430954964117862,-0.0674784736810265,0.4005817286587561,-0.9760336870062198,-1.9607987330384664,3.880086285036896,396.7076754435387,93803.218852657,56778.049572463766,14297.780840579711,0
1975,56.61561571195652,26.455439259359903,24.06097145917874,69.47064557055555,0.0142318894786231,0.0001746921777983,0.0010639484999861,0.0111294810753442,29.414488568840603,-32.69999037439612,-7.263418508454083,18.620723001207757,0.825460113505314,26.795837301141304,15.777324628974638,5.43246498313587,-0.0759981773451416,-0.0141630887449396,0.0222872083860724,0.0034925395099275,0.5738675939583333,1.6915613292572462,-1.3096353678097827,4.019046434014493,379.211613339372,93957.43417270533,56843.17245169082,14323.445932971015,0
1976,59.05486782669082,28.280728039553143,29.47690752423913,68.53450360869564,0.0144597995009661,0.0001618618013538,0.0012670162019867,0.0106302925352657,28.827683876811616,-33.27373250603862,-7.557500392512055,18.206423520531423,0.5880702845830313,22.369935562376813,14.839142165833334,5.965437516392512,-0.0720465885677461,0.0103181871284963,0.0025185986088134,0.0224628544139311,0.5719654791096014,1.3713220076587076,-1.1092780498412742,3.6093255373788646,373.0998213194565,93800.47545289856,56744.38669806763,14291.677428140096,0
1977,64.97519094565217,32.09119797216184,29.315331557065218,71.6355068713768,0.0149500745711352,0.0001709388305483,0.0012299736461769,0.0109358213928743,27.754095845410653,-33.78041803140094,-7.5958746074879,18.01382900966186,0.2957199037978019,24.840827076207727,15.886146435821257,5.313848472940037,-0.0555317770281582,-0.0899415831025835,-0.1068239088200634,-0.093346280202035,0.2544533549903381,2.2734439695090582,-0.3456148716703502,4.575010953700121,527.2248782115943,93889.91128019324,56859.28580072464,14418.426292874396,0
1978,55.691759482487925,29.996072052958937,28.43089963100242,66.54091828623189,0.0137694380777777,0.0001700908774118,0.0012657042640718,0.0103008006320652,28.782402101449296,-33.00760121980674,-7.848533864734277,17.959424818840603,1.186912500610326,24.682001185948067,13.780716481227053,5.021997349033817,-0.0777284108682337,-0.0005304789448067,-0.0056099706573179,0.087817252051256,0.4688014696316425,1.7688969443605072,0.0421233606691062,2.766101723880737,432.0591585469807,93843.15122584542,56763.46301449276,14339.401858695652,0
1979,50.70353565066425,29.05131726120773,23.14855444773551,63.875831123429954,0.0139386326397343,0.0001648358979809,0.0010290485566376,0.0104994944436594,30.606117475845437,-32.496951503623166,-7.236279867149735,18.971763182367173,1.1164424528811412,25.952929565577897,15.769561999094204,5.628679211928744,-0.0840827612170954,0.0144640004278001,0.0756528332703502,0.0486812328802113,0.3214082205019928,2.50491596809058,-0.7651038242961051,2.9173526848460143,438.5142235869565,94081.6687258454,56942.80474154589,14419.57421678744,0
1980,64.77833258091788,29.65801129785628,26.813170071859904,74.4700620857488,0.0157003528702898,0.0001689564500893,0.0011324508566588,0.0118888713957125,28.482582584541085,-32.5614252958937,-7.646808919082103,18.51241147342997,0.5132209113857488,26.976792127415457,16.46552478455314,6.103408726173611,-0.0617471869320374,-0.0465569394118496,0.0050855408519051,-0.0365225470901026,0.2620612060555555,2.1299211557356283,-0.7377878094513285,4.237822029455809,544.9292000708198,94057.35971014493,56959.8818321256,14472.243861714976,0
1981,64.1917056111111,37.223255861551934,33.72050473402778,72.6325751968599,0.0146929958795893,0.00017828728759,0.0013608573820169,0.0105712023047101,27.415650567632877,-34.60338198671496,-8.223814528985484,17.16948866545896,0.7198876815780798,22.949913359692022,13.016175179139491,4.306667363681764,-0.0717624672652735,-0.0044532432816932,0.0056425534722342,0.0447633854030434,0.2798837118290036,1.6566258838599033,0.694974906557971,3.247563384322826,611.682764914855,93752.33075483092,56822.99256763285,14472.595248792271,0
1982,58.68975585265701,28.62281654513285,27.33564587832125,67.74171173611111,0.0143488740761473,0.0001382447579064,0.0010404366928695,0.0103430860865942,28.495358285024174,-34.060985326086936,-8.107359365942006,17.858192777777802,1.276714105152536,28.503747118417877,16.808421289577293,5.729397977114735,-0.0771349097832759,-0.0172335810991364,0.0153806751484299,0.058806503575471,0.1723536809308574,2.3815417595531403,-0.2040012920169686,2.3249572160478262,595.6047032164855,93840.14579710145,56883.728890096616,14497.099089975844,0
1983,68.37081480495169,38.27679979885266,30.80328633423913,71.96544580555556,0.0151078296759057,0.0002030640670809,0.0012467147904166,0.0107455734382246,26.950812705314032,-34.04931012077292,-8.130276322463745,17.604618182367172,0.3596005469584541,31.07509115157005,20.16790789219807,6.382037102638889,-0.0675630603404076,-0.1416046044412983,-0.1553088337991908,-0.1307695593358605,0.5729586648739131,-0.022968074898599,-0.9121670343190822,4.16159732447645,594.6545792006461,93802.61841183576,56841.75128864734,14455.678561594204,0
1984,58.40553494323672,27.92359776733213,26.30092140120773,72.46429870169082,0.0144570002025966,0.0001871950044281,0.0012798970247548,0.0115937148463768,29.16812905797104,-32.26513128623186,-6.9616176871980455,18.61561112922708,0.8509945152122644,24.5909140315157,14.419597555671496,5.143099133519747,-0.0740231937507388,-0.0493352978225531,-0.0108043894247463,-0.0724829567181884,0.6096035506134662,1.840189520572464,-0.8500700865576087,5.063110736001812,400.1025824316425,94067.35196859905,56910.5842705314,14343.353125603866,0
1985,65.3565647995169,27.839992235205315,25.39789141141304,73.42322652294686,0.0160244152184178,0.0001724927757469,0.0011963552465338,0.0116435519289251,28.742256346618383,-33.208493152173894,-6.4811866304347605,18.61700339975848,0.5000215982706522,22.95319417042874,15.378635650378625,5.036337575274154,-0.0654592363594969,0.0034996899039553,-0.0010428177409903,-0.084350168622041,0.7834338139360508,-0.2352467552919686,-2.409822682158394,4.531367130623007,372.3935937482669,94050.11861714975,56892.60116304347,14307.130661835748,0
1986,55.212170783514495,25.560163877838164,28.992422456702897,68.29185474094203,0.0138876698429347,0.0001417255152195,0.0011321961517282,0.0106084437573067,29.34578607487925,-32.717471207729446,-8.325596304347803,18.3098272161836,1.3106050001728262,28.26147084142512,17.11086188209239,5.247865277702899,-0.080119645581686,-0.0427324311940338,0.0496434551370108,0.0194807061960748,0.5159306360926329,2.8745773563904597,-1.364154780030628,3.582982108112983,470.6607184608092,93837.4906884058,56794.61354589372,14403.459044082128,0
1987,59.49433869685991,33.751002478405795,26.062746051871983,68.89749903442029,0.0148189628282004,0.0001623187628928,0.0010098403174891,0.0106532772840579,28.93990742753625,-34.88273356280191,-8.569527530193215,18.12431912439616,0.800453554408904,24.075015446811594,14.557386525483093,5.371777053830918,-0.0729749721474758,-0.0147404083913647,-0.0047322978839915,-0.0247731189565658,0.5601089029004468,3.1604372799088165,-0.1624361076478864,3.9646848063516313,614.3112994118358,93746.9617089372,56890.59424154589,14536.815712560388,0
1988,63.15294710024155,35.333757194263285,31.151159751044688,70.15785961835749,0.015477835902657,0.0002308007655199,0.0014804710193665,0.0111544438135869,28.685517904589396,-31.632129547101428,-6.551597989130412,18.45559461956524,1.0417493176509662,26.964191806582125,15.733000038822464,5.764248649510266,-0.0731354899721376,-0.0696119947457427,-0.1096057052963587,-0.0180253264823158,0.5449232758502295,2.3748776321260867,0.2630323682182669,4.475284449923067,449.3450212694348,94234.3525,56941.5381437198,14377.304392512078,0
1989,51.97861079649758,33.92961250607488,27.46830669607488,68.80341186050725,0.013551311096256,0.0001897578344791,0.0012527577780501,0.0108943831875,29.855067886473453,-33.14674094202896,-7.05742897342993,18.407950314009685,1.144761641399517,23.85014223200906,15.29150211720773,4.85982006612959,-0.0842717429389752,0.0016092260758333,0.0145835159734178,-0.0558602611092029,0.4568855735486473,1.5824832715744563,-0.3745065977512077,4.072646306838225,386.5406881489735,93991.0839915459,56861.75115338164,14337.443528381642,0
1990,67.38927513768117,34.94735968260869,36.39722555772947,74.04800769504831,0.015038010917814,0.0002329240359873,0.0015437338971219,0.0109495104002415,26.90638624396138,-32.71437821256036,-8.126373955313987,17.22208357487925,0.3274347977133635,26.66753190470109,15.445978741820047,4.809451979198853,-0.0669393044294202,-0.0636418728620893,-0.0983584388279045,-0.0670777764920549,0.2126702580031401,0.8070270303309179,0.2548041795421498,3.6663394298573975,525.2828483319203,93814.29757246377,56745.400073671495,14380.002474637682,0
1991,67.5692149142512,42.25709447934783,33.93155805951087,75.93674100905797,0.0155146660079106,0.0002593465788478,0.0015363556244064,0.0118783721246376,27.74220271135268,-33.239840120772925,-7.109472349033793,18.32352514492756,0.563682722387151,26.136370106123188,15.415525862328504,6.098504327747585,-0.0603256029368671,-0.1925403377547886,-0.2033589495297946,-0.0757474148225604,0.1924134962949197,2.006022842517814,-0.286147150582971,4.61729254320628,554.9103334498792,94090.16963768116,56993.56340096618,14461.910303743962,0
1992,57.6635912379227,38.24845497222222,26.876913837620773,71.02854243272947,0.0147087667122584,0.0001925106216177,0.0011401562437596,0.0111484369848611,29.46608202898553,-34.223294172705295,-7.000044076086935,18.3799825483092,1.2640015781466245,26.570387120772946,17.774668634601447,6.006457581551329,-0.0774614510764091,-0.0148809191574163,0.0130596806547705,-0.0717243181525773,0.8071862917061594,-0.7286663725205313,-2.5000537720935383,4.544632325872584,506.38286504166666,94030.96050120774,56970.77074516908,14452.485807367151,0
1993,64.57560184842995,39.57759876648551,33.25012639160628,67.62076245181159,0.0144116896002415,0.0002243601473369,0.0013860198265694,0.0101943530152596,27.206149722222243,-33.7626003985507,-8.121725501207708,17.627150314009683,0.5174149605953079,25.41111942717391,15.172625911202898,5.159693840033213,-0.0682460536287663,-0.1107536266146666,-0.1050687391517874,-0.0537147525096024,0.5854213549202234,2.926177994246377,-0.817532171480918,3.302610518275422,621.480195518599,93832.09103864734,56864.994706521735,14484.3710307971,0
1994,64.68532876871981,32.42383998496377,29.029651700748797,71.13486768448068,0.0154880738682971,0.0001888625306497,0.0012946475388586,0.0111210624379227,28.27425885265703,-32.94544141908211,-7.10474769927534,18.35242062801935,0.5475199030580314,26.679021418417875,15.425279958695652,5.2050750058653374,-0.069257253567198,-0.0158824210243599,-0.0714013580526449,-0.038235828070163,0.6406972021313406,2.50112551305465,-0.5472839875187198,3.902710732367917,545.7482040556763,94096.99672101448,56976.74932487922,14461.077088768116,0
