year,rhum_P1000,rhum_P300,rhum_P500,rhum_P850,shum_P1000,shum_P300,shum_P500,shum_P850,temp_P1000,temp_P300,temp_P500,temp_P850,uwnd_P1000,uwnd_P300,uwnd_P500,uwnd_P850,vvel_P1000,vvel_P300,vvel_P500,vvel_P850,vwnd_P1000,vwnd_P300,vwnd_P500,vwnd_P850,zpt_P1000,zpt_P300,zpt_P500,zpt_P850,hwds
1940,50.13789407910628,39.57799381358293,36.56108043762448,61.39313221586152,0.0130081429055152,0.0002114283989639,0.0013895230866324,0.0096162013609339,30.141214778582956,-35.11025658212558,-9.23520645732687,18.664155120772968,0.4743081500171497,25.75332991694847,15.252311882930758,5.046439292423229,-0.0239170350178401,0.0011918842859259,0.0588548900530193,-0.0659764819881378,0.8828510026073509,3.406074057960145,-0.9583213682751608,1.3181918238280197,400.4028147745129,93507.4173731884,56699.38640982287,14352.962813204507,13
1941,51.84066533554751,30.333821231441224,30.284457625523352,61.65523649376007,0.0134756447236714,0.0001161514315889,0.001072470936283,0.0101907323590177,30.318965825281825,-35.79678466183573,-9.775900615942003,19.28533800322064,0.238561130607101,25.275309020406603,14.332643387688409,4.527186253177979,-0.0209966872978425,0.0599833495468961,0.0793038531539996,-0.0038037160468293,0.5530340355243156,3.184018322248551,-0.7260975750504026,1.9100984528692837,450.8332162605072,93458.72509057973,56776.14557769727,14425.832937600642,3
1942,39.952778612278586,28.36876821183575,26.82728412019002,58.73745323530596,0.011927416541103,0.0001481555597956,0.0010958441217705,0.0101636130830112,32.86060210950083,-34.91298376409016,-8.737669227053116,20.224316312399377,0.8137408458202899,19.78213078173591,11.641835587141706,3.762034236547102,-0.0288944643611521,0.0370931173035221,0.0356143892689537,0.0031799735639275,0.5802410327034219,1.4677111147717392,-1.0243607580229066,1.7253944732423712,349.4096437907206,93695.74617351047,56874.04504267311,14408.149550724636,23
1943,57.14082517761675,33.99408951437198,30.47080441187601,69.83663042713366,0.014304562635789,0.0001552254324714,0.0011836968144742,0.0108550980665458,29.41924404991951,-35.77905280595811,-8.901850974235082,18.5251547504026,-0.7865486692092996,17.327612188624798,11.41047280084541,3.594064556850382,-0.0240558180294196,0.0017230214482367,0.0046402032034782,-0.1015324309153208,1.0915528998300683,3.036690453637037,-2.1048684078948106,4.054800378736191,389.3569898762359,93518.18196457328,56733.12215499195,14331.844879830918,0
1944,33.34649616489533,34.924894264974235,27.16710127413849,54.755048645330106,0.0106052381774154,0.0001404792231715,0.0010175240806586,0.00944874069219,33.392273289049946,-35.79090613526568,-8.941685905797078,19.925020217391324,1.3660978129384058,21.69992852930781,13.286162473316022,3.6312513921722234,-0.0192731236781042,0.0767378579710829,0.1110597904949959,-0.0848551099022584,0.5738117741942431,0.4828671371117954,-1.1371999613812311,1.871743255305475,414.6678382448188,93657.52530193236,56849.60826328502,14472.69172926731,35
1945,34.63563254480676,20.51698853578905,23.895005192632848,55.548861745853465,0.0107516309607487,8.671951741485508e-05,0.0008304924324335,0.0094456011741143,33.152446525764915,-35.04220265700481,-9.090344001610283,19.821424935587785,0.6447610224743558,22.28401452717806,14.675824608822182,3.134073850530535,-0.0254414945307504,0.080568288219543,0.1181087268099275,-0.1083963674493317,1.0564853405026209,1.763931878255636,-2.0981567276108093,2.1360385660303947,380.9163616181481,93593.70073872786,56799.03513244767,14430.717098832529,20
1946,49.19498825668277,28.07190140281804,28.044903028703704,60.6450606266103,0.0129284157045893,0.0001547097344891,0.0011832326664363,0.0098476080821256,30.640142508051557,-33.13300950080513,-7.737622451690798,19.097672697262503,0.5152369339123993,20.0884096278434,12.887508511207963,3.5557372571441226,-0.0270342550494907,0.051621227819816,0.095193924687661,-0.0024264506944243,0.7064716866901369,2.507016611370169,-1.749741662619863,2.200402106748591,455.6125017937198,94004.95600442834,56904.53072745571,14430.353124798712,4
1947,37.136545572020935,35.56402835847826,23.963558130499194,54.096333772302735,0.011462357624074,0.0002054209044543,0.0010362212802979,0.0096642303657809,33.7930133856683,-33.11683211755231,-7.167645821256015,21.03550117552337,0.9858744959677938,19.53769466051852,12.873436145333333,4.373435100678406,-0.0300954240603323,0.0155144601152616,0.0915308713474718,-0.1049385251776087,0.6559972723056361,4.386937943082765,-1.8932267718922304,1.9107097195270932,335.22394830196055,94138.51489130437,56991.68053140096,14431.931130434785,42
1948,48.470056686876006,45.21439089130435,32.8674217462963,61.852016331320456,0.0127174510685587,0.0002325176603055,0.0013163661558888,0.0104625085284219,30.874944504830943,-35.26021480676326,-8.53657628421898,19.58376882850244,0.216496742213132,16.996007464350242,12.768429130976653,3.618442083253643,-0.0272097353481264,-0.0253260645743172,0.0062820476458534,-0.0600400082943657,0.9565924308942028,2.036213417497842,-1.622459232614171,2.260939127120849,372.8071770262158,93674.17445249598,56804.34422342995,14372.239689814814,11
1949,72.68069397262481,58.11247604118357,41.54949946757246,78.39302582210145,0.0163039949796698,0.0003683793507663,0.0019117141558671,0.0119405685286634,26.973095044283436,-33.688850209339755,-7.362894822866322,17.789984786634484,-0.5772899139696216,12.06850566284658,7.988618900318438,2.945795378952214,-0.0247847999361409,-0.0557864561803152,-0.0134953400341082,-0.0677696149649645,1.0347804453621336,3.989338483311031,-0.4846588238925201,2.326840454282085,529.2349720791868,94003.68756239935,56924.821617552334,14399.457984500808,0
