year,rhum_P1000,rhum_P300,rhum_P500,rhum_P850,shum_P1000,shum_P300,shum_P500,shum_P850,temp_P1000,temp_P300,temp_P500,temp_P850,uwnd_P1000,uwnd_P300,uwnd_P500,uwnd_P850,vvel_P1000,vvel_P300,vvel_P500,vvel_P850,vwnd_P1000,vwnd_P300,vwnd_P500,vwnd_P850,zpt_P1000,zpt_P300,zpt_P500,zpt_P850,hwds
1950,55.28505952853261,36.85819060969202,32.58702965330616,68.27552426213768,0.013441109302355,0.0001801339153351,0.0012368503343704,0.0102531079826086,28.798108537137704,-33.891520810688384,-8.55377403079708,17.921304433876834,0.3715532272949954,21.648055024121376,13.386541894972826,4.3013199543616265,-0.0291731392084239,0.0394680016474175,0.0833236204107608,-0.0649014382447787,0.6201961910492301,6.464871615856038,0.9370813769791668,1.815115885623039,426.7153826606884,93680.2540942029,56728.79038134058,14334.127389945652,0
1951,50.46959077264493,42.9498010696558,33.27469566897645,67.76249585371377,0.0127759843886775,0.0002070260115158,0.0012695995118115,0.0101580606372282,29.375962803442054,-35.319229972826065,-9.122796757246354,17.749824207427558,0.9047671331592392,23.88066190063406,14.91992358005299,4.93933017797568,-0.0288220903346772,0.0566482923786186,0.1481130088714764,-0.109915035274418,0.6594004982101586,5.02738118283279,0.4883067948820652,1.5403301953968978,430.6349612513587,93487.3843432971,56669.11080525363,14347.015432971017,0
1952,63.9048676875,54.24195520575181,43.241001459270834,76.4013165942029,0.0145527300195652,0.000306853980798,0.0017687406478088,0.0108983192269927,27.172966086956546,-34.990888455615924,-8.79925403985505,16.81085490942031,-0.5067540602265399,13.98945237233922,10.216535107263224,1.9532943402383152,-0.0245798601547418,0.0509088316104008,0.0468699829258152,-0.0417140080325588,0.5194249351250815,6.523851262328714,1.5989920538384057,1.612066573556893,505.9346171417238,93555.90698369563,56678.39003532608,14352.223282608697,0
1953,72.41120508469203,57.67366421644022,39.64527580140398,77.1347216875,0.0156298395932971,0.0002895892521816,0.001593334750783,0.0111668448924818,26.30933966938408,-35.38823987771737,-8.422059166666644,17.35682559782611,-0.8359319173628623,11.768948923839991,10.44503901181567,2.699612816859013,-0.0288228642770869,0.0111734591138858,0.0408984783258333,-0.0663496512180797,0.7523330471152626,6.810506859709511,1.0818514045067662,1.2840319089013044,469.0402938379756,93558.15775362318,56693.74543206522,14305.626710597826,0
1954,41.49040071757246,33.61072487894022,28.256132816666668,58.99274784805253,0.0114160678253623,0.0001616479122201,0.0011357907566521,0.0097813776939311,31.653268451086976,-35.29968550724636,-8.336287133152151,19.65489989130437,0.3298491888301177,22.33322398517029,15.278055378319747,3.135627362459556,-0.0310935283091698,0.0824436312227133,0.1023003053958904,-0.1517427760367753,0.4589701110291698,3.121358959995154,-1.1255212888903532,1.7634552114407336,315.4645717063116,93674.9632201087,56814.133082427536,14326.11872509058,17
1955,35.77777444429348,35.561347982155795,25.20248713428442,50.67466217943841,0.0102977541206974,0.0001471323672074,0.0008813148911403,0.0085528663635869,32.550227182971035,-36.05096466938404,-9.306346236413022,20.138658414855097,0.5099022376223279,23.53154256358696,17.028989715326087,3.8850136342546193,-0.032651614479221,0.1219409858801559,0.1544448256631762,-0.0922992853680072,0.540909365554529,2.4615841220294383,-1.0939467067700634,1.9946443854690672,273.99958288181614,93454.72088768116,56717.02879619566,14307.617804347828,19
1956,43.851218423958336,31.794088260548914,30.726619961413043,61.10424196195652,0.0122503247745018,0.000190042823887,0.0014107593515982,0.0103891751643115,31.76682821557973,-33.83237953351447,-7.533793740942007,19.91000782608698,0.1242019008122735,19.17960672127808,11.897649682351222,2.8048507557733244,-0.0302775217240697,0.0531272955469157,0.102698619934538,-0.1008115438085145,0.3794657936581069,-0.6454708848773099,-2.102698180232246,2.3166518302040764,207.2567404483288,93815.89572916667,56804.07998550725,14231.27724728261,13
1957,23.07930040375906,35.95095007486413,26.60246629288949,37.8536758423913,0.0075359626497735,0.0001414957382343,0.0009581206551358,0.0068142422789402,34.592132418478286,-36.57141231431157,-9.553743337862295,21.217337798913068,2.4175378549548325,27.315775994044383,17.952719534216484,6.081970161688406,-0.0292550826386408,0.1103214941230629,0.1270190426273482,-0.1419848842033457,0.1780768133293854,-0.9636923809221016,-2.296993587630616,1.2888090708218296,260.87807296650817,93396.84191123188,56732.82345199275,14352.970778985507,50
1958,45.9702689169837,26.490743208242755,23.329663194882247,60.610081811594206,0.0127359920108242,0.0001372628147687,0.0009277935637336,0.0104022496780344,31.550374814311617,-33.77249572916664,-8.079224705615921,20.025560394021763,-0.0534578415839221,25.430240500486413,15.801912606668932,4.17987934236499,-0.0298401376473405,0.0595029575574456,0.1383276538714809,-0.1836259985050511,0.5392617491314177,2.817205953412006,-1.029048314965761,2.790830361106576,340.51203535668026,93877.22765851449,56893.52120199275,14362.638850543475,3
1959,49.95929638836051,27.910578333197464,22.1920209077808,64.45983173233697,0.0128372778139492,0.0001491555421259,0.0009429152273528,0.0102194734742753,29.98630575634061,-34.14929691123186,-7.79333859601447,18.79563677083336,-0.2294146776784873,26.687894509375,16.03690100878306,3.2676786866574727,-0.0320105379904017,0.1280760592051132,0.119470302744375,-0.1293933875413722,0.4646202855017029,-2.3666241442960145,-2.8949648563466037,2.3856388592443545,346.0202697958243,93775.4810643116,56786.14766213768,14298.616149456522,8
1960,31.5618934209692,32.43971998514493,26.607935301449277,49.77932687907609,0.0093227132027626,0.0001656866821967,0.0010589188675516,0.0082222438573822,33.45340537590582,-34.44867854619563,-8.424226897644905,20.3589568206522,2.124551634295471,25.593867935995014,15.650308482141304,4.82876332023057,-0.0281279916266259,0.0977525779914212,0.1171362572569746,-0.1710862420074683,0.6428891609300543,1.4106620548611866,-1.66431128469923,1.4782283631262,222.9171315177808,93655.02080163044,56747.66342572463,14282.492043478262,36
1961,43.6196953932971,33.39424805825634,23.90245845914855,61.725407115942026,0.0120394147746829,0.0001599038595457,0.0010291204984384,0.0100790481971467,31.33672399909423,-34.35696840126809,-7.643195185688382,19.331972092391325,0.8398811237504755,25.619839095516305,18.004290056904438,4.509247438387228,-0.0326651663242155,0.1030958805261866,0.151168726524615,-0.1689395765528935,0.6126199794654438,0.2137172542106884,-2.5662207083944746,2.269718611679212,267.2499007545018,93759.98719655797,56761.519243659415,14265.080271739129,12
1962,42.95501833740942,34.743435473134056,28.286128483482788,60.27641193070653,0.0114715822394474,0.0001573271860185,0.0010558952828994,0.0096528684535326,30.86317793478263,-34.60058201086954,-8.742595557065195,18.954245104166688,1.034749019501943,28.81900434163949,16.586287003624093,4.646138902618841,-0.0322568900245951,0.0792931680748822,0.126064618331884,-0.1278865444656431,0.4429294754213768,2.278053281675906,-1.370407659485444,2.10854173763202,332.54649822994566,93580.66567934782,56698.24908242754,14307.275990036233,10
1963,47.69548629904891,34.05737884294837,33.044000357201085,61.52015900679348,0.011864508494384,0.0001492779424325,0.001207446126091,0.009423922071105,29.71213343297104,-35.51882708786229,-9.377085801630413,18.22994888586959,0.4350331071945856,21.8160126574692,13.370837055670744,3.566088581755118,-0.0290299325789379,0.04552471470412,0.0494350939698324,-0.0398474984142391,0.5202405072499321,0.563293234127038,-1.0632389455166666,1.653298750906653,398.5507864833786,93373.08511775362,56606.196520833335,14326.529745923914,9
1964,45.4457862317029,22.7006686728442,20.13088633665308,60.24964216576087,0.0121837008708333,0.0001061270243299,0.0008027107496485,0.0099327905840579,31.214185910326112,-33.9861489311594,-8.072204406702877,19.56729359148553,0.2437836459251359,23.89114771950308,14.936101777248188,3.566744433056024,-0.0340051616468831,0.0958372578608876,0.1039452206951992,-0.0887602481845457,0.6298751819558966,-1.2801458336646288,-2.822737432404117,2.361603280071332,335.2291390673936,93769.66880434782,56809.49704347826,14333.37041847826,11
1965,43.785547690896735,26.98693276567029,25.776919193999092,61.7387859044384,0.0119107122085144,0.0001325439023421,0.0010053691901449,0.0096592105625905,30.627921875000023,-34.27501170289853,-8.888308971920267,18.37714167119568,0.7731845697413043,27.38731014669384,15.980306702038044,4.3935214076435685,-0.0332275957060643,0.0933533372067029,0.1448321791543252,-0.1071589132864085,0.8005097984573369,2.159189423273098,-1.4267552110688406,1.887531448030888,365.6672144139932,93557.82936141304,56678.72699547101,14322.513398097826,7
1966,36.60592944144022,26.92159479481884,17.397535618491847,52.74284832495472,0.0107024121717844,0.0001341674393109,0.0007191613787078,0.0091347612856884,32.476222110507265,-33.904339605978244,-7.4068815624999775,20.244264017210167,0.9274742012756522,26.562491327853262,16.127779859544837,4.700473566376631,-0.0366880582656829,0.0915820288533514,0.1354371362217219,-0.1354856042083016,0.4878467064564764,0.8039922870095109,-2.3614758508170017,2.1477885592632338,252.1143202145652,93885.46014945651,56861.925045289856,14293.26945652174,23
1967,52.96550479347826,30.31412471435689,24.23762742862319,67.03275145063407,0.0126763889486865,0.0001312315242955,0.000894909104999,0.0095437442989583,28.36421804800727,-34.844757201086935,-8.79815708333331,17.095651109601473,-0.0192962854119248,25.204768636784426,16.360046546943703,3.271725639177989,-0.035855631900076,0.066032292161653,0.0870890065255978,-0.0926086453130298,0.9940950141016858,-0.7680938338603261,-2.5748195367871376,1.7111948556919294,394.58543685016303,93417.32911684785,56576.51361141304,14266.725014039856,0
1968,44.1682339423913,31.04569381915761,23.642806271820653,62.627904049365945,0.0117278520759057,0.0001411677453901,0.000902024049274,0.009818250044384,30.447790063405822,-34.87931027173911,-8.396757644927513,18.54310207880437,0.2905108672370652,25.222958736822463,15.904414298276269,3.995570864610869,-0.0339456330345779,0.0952325489888256,0.1175098176098777,-0.1234173909831838,0.747115092744837,-0.2787867567651268,-2.1926263440804616,2.0741285242116034,344.0440439927989,93593.16364130436,56686.78383876812,14299.696175724635,8
